,player,date,season,game,opponent,age,df2.playoff_prob,oppo_playoff_prob,days_rest,miles,home,b2b,rest
5347,Damian Lillard,2018-11-23,2019,19,GSW,28.358658453114305,64.0,99.9,2.0,1832.0,0.0,0,0.0
5348,Damian Lillard,2018-11-25,2019,20,LAC,28.364134154688568,64.0,39.0,2.0,534.0,1.0,0,0.0
5349,Damian Lillard,2018-11-28,2019,21,ORL,28.372347707049965,64.0,20.0,3.0,0.0,1.0,0,0.0
5350,Damian Lillard,2018-11-30,2019,22,DEN,28.37782340862423,61.0,98.0,2.0,0.0,1.0,0,0.0
5351,Damian Lillard,2018-12-02,2019,23,SAS,28.38329911019849,61.0,4.0,2.0,1721.0,0.0,0,0.0
5352,Damian Lillard,2018-12-04,2019,24,DAL,28.388774811772763,61.0,3.0,2.0,253.0,0.0,0,0.0
5353,Damian Lillard,2018-12-06,2019,25,PHX,28.39425051334702,61.0,0.1,2.0,1633.0,1.0,0,0.0
5354,Damian Lillard,2018-12-08,2019,26,MIN,28.399726214921287,43.0,55.0,2.0,0.0,1.0,0,0.0
5355,Damian Lillard,2018-12-11,2019,27,HOU,28.40793976728268,43.0,89.0,3.0,1836.0,0.0,0,0.0
5356,Damian Lillard,2018-12-12,2019,28,MEM,28.410677618069816,43.0,40.0,1.0,485.0,0.0,1,0.0
5357,Damian Lillard,2018-12-14,2019,29,TOR,28.416153319644078,49.0,99.9,2.0,1848.0,1.0,0,0.0
5358,Damian Lillard,2018-12-17,2019,30,LAC,28.42436687200548,49.0,43.0,3.0,827.0,0.0,0,0.0
5359,Damian Lillard,2018-12-19,2019,31,MEM,28.42984257357974,49.0,43.0,2.0,827.0,1.0,0,0.0
5360,Damian Lillard,2018-12-21,2019,32,UTA,28.435318275154003,65.0,85.0,2.0,0.0,1.0,0,0.0
5361,Damian Lillard,2018-12-23,2019,33,DAL,28.44079397672827,65.0,4.0,2.0,0.0,1.0,0,0.0
5362,Damian Lillard,2018-12-25,2019,34,UTA,28.44626967830253,65.0,85.0,2.0,635.0,0.0,0,0.0
5363,Damian Lillard,2018-12-27,2019,35,GSW,28.4517453798768,65.0,99.9,2.0,592.0,0.0,0,0.0
5364,Damian Lillard,2018-12-29,2019,36,GSW,28.45722108145106,63.0,99.9,2.0,534.0,1.0,0,0.0
5365,Damian Lillard,2018-12-30,2019,37,PHI,28.459958932238198,63.0,99.9,1.0,0.0,1.0,1,0.0
5366,Damian Lillard,2019-01-01,2019,38,SAC,28.46543463381245,63.0,8.0,2.0,484.0,0.0,0,0.0
5367,Damian Lillard,2019-01-04,2019,39,OKC,28.473648186173854,75.0,99.9,3.0,484.0,1.0,0,0.0
5368,Damian Lillard,2019-01-05,2019,40,HOU,28.47638603696098,75.0,98.0,1.0,0.0,1.0,1,0.0
5369,Damian Lillard,2019-01-07,2019,41,NYK,28.48186173853525,75.0,0.1,2.0,0.0,1.0,0,0.0
5370,Damian Lillard,2019-01-09,2019,42,CHI,28.487337440109517,75.0,0.1,2.0,0.0,1.0,0,0.0
5371,Damian Lillard,2019-01-11,2019,43,CHA,28.492813141683783,73.0,50.0,2.0,0.0,1.0,0,0.0
5372,Damian Lillard,2019-01-13,2019,44,DEN,28.498288843258038,73.0,99.9,2.0,982.0,0.0,0,0.0
5373,Damian Lillard,2019-01-14,2019,45,SAC,28.501026694045173,73.0,2.0,1.0,888.0,0.0,1,0.0
5374,Damian Lillard,2019-01-16,2019,46,CLE,28.50650239561944,73.0,0.1,2.0,484.0,1.0,0,0.0
5375,Damian Lillard,2019-01-18,2019,47,NOP,28.511978097193705,80.0,51.0,2.0,0.0,1.0,0,0.0
5376,Damian Lillard,2019-01-21,2019,48,UTA,28.52019164955509,80.0,97.0,3.0,635.0,0.0,0,0.0
5377,Damian Lillard,2019-01-22,2019,49,OKC,28.522929500342237,80.0,98.0,1.0,862.0,0.0,1,0.0
5378,Damian Lillard,2019-01-24,2019,50,PHX,28.528405201916488,80.0,0.1,2.0,841.0,0.0,0,0.0
5379,Damian Lillard,2019-01-26,2019,51,ATL,28.53388090349076,93.0,0.1,2.0,1007.0,1.0,0,1.0
5380,Damian Lillard,2019-01-30,2019,52,UTA,28.54483230663929,93.0,98.0,4.0,0.0,1.0,0,0.0
5381,Damian Lillard,2019-02-05,2019,53,MIA,28.561259411362077,96.0,44.0,6.0,0.0,1.0,0,0.0
5382,Damian Lillard,2019-02-07,2019,54,SAS,28.566735112936342,96.0,86.0,2.0,0.0,1.0,0,0.0
5383,Damian Lillard,2019-02-10,2019,55,DAL,28.574948665297736,96.0,3.0,3.0,1633.0,0.0,0,0.0
5384,Damian Lillard,2019-02-11,2019,56,OKC,28.577686516084874,96.0,99.9,1.0,191.0,0.0,1,0.0
5385,Damian Lillard,2019-02-13,2019,57,GSW,28.583162217659133,96.0,99.9,2.0,1486.0,1.0,0,0.0
5386,Damian Lillard,2019-02-21,2019,58,BKN,28.605065023956193,98.0,80.0,8.0,2446.0,0.0,0,0.0
5387,Damian Lillard,2019-02-23,2019,59,PHI,28.610540725530463,99.0,99.9,2.0,82.0,0.0,0,0.0
5388,Damian Lillard,2019-02-25,2019,60,CLE,28.61601642710472,99.0,0.1,2.0,358.0,0.0,0,0.0
5389,Damian Lillard,2019-02-27,2019,61,BOS,28.62149212867899,99.0,99.9,2.0,550.0,0.0,0,0.0
5390,Damian Lillard,2019-03-01,2019,62,TOR,28.62696783025325,99.9,99.9,2.0,430.0,0.0,0,0.0
5391,Damian Lillard,2019-03-03,2019,63,CHA,28.632443531827523,99.9,31.0,2.0,588.0,0.0,0,0.0
5392,Damian Lillard,2019-03-05,2019,64,MEM,28.637919233401774,99.9,0.1,2.0,520.0,0.0,0,0.0
5393,Damian Lillard,2019-03-07,2019,65,OKC,28.643394934976047,99.9,99.9,2.0,1848.0,1.0,0,0.0
5394,Damian Lillard,2019-03-09,2019,66,PHX,28.648870636550303,99.9,0.0,2.0,0.0,1.0,0,0.0
5395,Damian Lillard,2019-03-12,2019,67,LAC,28.657084188911703,99.9,98.0,3.0,827.0,0.0,0,0.0
5396,Damian Lillard,2019-03-15,2019,68,NOP,28.665297741273104,99.9,0.1,3.0,1671.0,0.0,0,0.0
5397,Damian Lillard,2019-03-16,2019,69,SAS,28.66803559206023,99.9,99.9,1.0,507.0,0.0,1,0.0
5398,Damian Lillard,2019-03-18,2019,70,IND,28.673511293634494,99.9,99.9,2.0,1721.0,1.0,0,0.0
5399,Damian Lillard,2019-03-20,2019,71,DAL,28.678986995208763,99.9,0.1,2.0,0.0,1.0,0,0.0
5400,Damian Lillard,2019-03-23,2019,72,DET,28.68720054757016,99.9,98.0,3.0,0.0,1.0,0,0.0
5401,Damian Lillard,2019-03-25,2019,73,BKN,28.692676249144426,99.9,84.0,2.0,0.0,1.0,0,0.0
5402,Damian Lillard,2019-03-27,2019,74,CHI,28.698151950718685,99.9,0.0,2.0,1756.0,0.0,0,0.0
5403,Damian Lillard,2019-03-29,2019,75,ATL,28.703627652292948,100.0,0.0,2.0,589.0,0.0,0,0.0
5404,Damian Lillard,2019-03-30,2019,76,DET,28.70636550308008,100.0,99.0,1.0,598.0,0.0,1,0.0
5405,Damian Lillard,2019-04-01,2019,77,MIN,28.711841204654345,100.0,0.0,2.0,543.0,0.0,0,0.0
5406,Damian Lillard,2019-04-03,2019,78,MEM,28.71731690622861,100.0,0.0,2.0,1425.0,1.0,0,0.0
5407,Damian Lillard,2019-04-05,2019,79,DEN,28.722792607802873,100.0,100.0,2.0,982.0,0.0,0,0.0
5408,Damian Lillard,2019-04-07,2019,80,DEN,28.728268309377142,100.0,100.0,2.0,982.0,1.0,0,0.0
5409,Damian Lillard,2019-04-09,2019,81,LAL,28.733744010951405,100.0,0.0,2.0,827.0,0.0,0,0.0
5410,Damian Lillard,2019-04-10,2019,82,SAC,28.736481861738532,100.0,0.0,1.0,827.0,1.0,1,1.0
5411,Damian Lillard,2019-11-23,2020,1,CLE,29.357973990417523,12.0,6.0,2.0,335.0,0.0,0,0.0
5412,Damian Lillard,2019-11-25,2020,2,CHI,29.363449691991786,12.0,23.0,2.0,308.0,0.0,0,0.0
5413,Damian Lillard,2019-11-27,2020,3,OKC,29.36892539356605,12.0,55.0,2.0,1756.0,1.0,0,0.0
5414,Damian Lillard,2019-11-29,2020,4,CHI,29.374401095140314,20.0,11.0,2.0,0.0,1.0,0,0.0
5415,Damian Lillard,2019-12-03,2020,5,LAC,29.385352498288842,20.0,99.9,4.0,827.0,0.0,0,0.0
5416,Damian Lillard,2019-12-04,2020,6,SAC,29.388090349075977,20.0,11.0,1.0,827.0,1.0,1,0.0
5417,Damian Lillard,2019-12-06,2020,7,LAL,29.39356605065024,43.0,99.9,2.0,0.0,1.0,0,0.0
5418,Damian Lillard,2019-12-08,2020,8,OKC,29.399041752224502,43.0,30.0,2.0,0.0,1.0,0,0.0
5419,Damian Lillard,2019-12-10,2020,9,NYK,29.40451745379877,43.0,0.1,2.0,0.0,1.0,0,0.0
5420,Damian Lillard,2019-12-12,2020,10,DEN,29.409993155373034,29.0,99.9,2.0,982.0,0.0,0,0.0
5421,Damian Lillard,2019-12-16,2020,11,PHX,29.42094455852156,29.0,43.0,4.0,586.0,0.0,0,0.0
5422,Damian Lillard,2019-12-18,2020,12,GSW,29.426420260095824,29.0,0.1,2.0,1007.0,1.0,0,0.0
5423,Damian Lillard,2019-12-20,2020,13,ORL,29.43189596167009,52.0,80.0,2.0,0.0,1.0,0,0.0
5424,Damian Lillard,2019-12-21,2020,14,MIN,29.434633812457218,52.0,36.0,1.0,0.0,1.0,1,0.0
5425,Damian Lillard,2019-12-23,2020,15,NOP,29.440109514031487,52.0,16.0,2.0,0.0,1.0,0,0.0
5426,Damian Lillard,2019-12-26,2020,16,UTA,29.44832306639288,49.0,99.0,3.0,635.0,0.0,0,0.0
5427,Damian Lillard,2019-12-28,2020,17,LAL,29.453798767967147,49.0,99.9,2.0,635.0,1.0,0,0.0
5428,Damian Lillard,2019-12-30,2020,18,PHX,29.459274469541413,49.0,17.0,2.0,0.0,1.0,0,0.0
5429,Damian Lillard,2020-01-01,2020,19,NYK,29.464750171115675,49.0,0.1,2.0,2441.0,0.0,0,0.0
5430,Damian Lillard,2020-01-03,2020,20,WAS,29.470225872689934,33.0,10.0,2.0,206.0,0.0,0,0.0
5431,Damian Lillard,2020-01-05,2020,21,MIA,29.475701574264203,33.0,99.9,2.0,928.0,0.0,0,0.0
5432,Damian Lillard,2020-01-07,2020,22,TOR,29.481177275838466,33.0,99.9,2.0,1238.0,0.0,0,0.0
5433,Damian Lillard,2020-01-09,2020,23,MIN,29.486652977412728,34.0,12.0,2.0,692.0,0.0,0,0.0
5434,Damian Lillard,2020-01-11,2020,24,MIL,29.492128678986997,34.0,99.9,2.0,1425.0,1.0,0,0.0
5435,Damian Lillard,2020-01-13,2020,25,CHA,29.49760438056126,34.0,1.0,2.0,0.0,1.0,0,0.0
5436,Damian Lillard,2020-01-15,2020,26,HOU,29.50308008213552,34.0,99.9,2.0,1836.0,0.0,0,0.0
5437,Damian Lillard,2020-01-17,2020,27,DAL,29.508555783709788,33.0,99.9,2.0,225.0,0.0,0,0.0
5438,Damian Lillard,2020-01-18,2020,28,OKC,29.511293634496923,33.0,95.0,1.0,191.0,0.0,1,0.0
5439,Damian Lillard,2020-01-20,2020,29,GSW,29.51676933607118,33.0,0.1,2.0,1486.0,1.0,0,0.0
5440,Damian Lillard,2020-01-23,2020,30,DAL,29.52498288843258,24.0,99.9,3.0,0.0,1.0,0,0.0
5441,Damian Lillard,2020-01-26,2020,31,IND,29.533196440793976,24.0,99.9,3.0,0.0,1.0,0,0.0
5442,Damian Lillard,2020-01-29,2020,32,HOU,29.54140999315537,24.0,99.9,3.0,0.0,1.0,0,0.0
5443,Damian Lillard,2020-01-31,2020,33,LAL,29.546885694729642,31.0,99.9,2.0,827.0,0.0,0,0.0
